dist_no,dist_lo,dist_med,dist_hi,dist_empirical
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,0,0,0,NA
0,1,0,0,NA
0,1,0,0,NA
0,1,0,0,NA
0,1,0,0,NA
0,1,0,0,NA
0,1,0,0,NA
0,1,0,0,NA
0,1,0,0,NA
0,1,0,0,NA
0,1,0,0,NA
0,1,0,0,NA
0,1,0,0,NA
0,1,0,0,NA
0,1,0,0,NA
0,1,0,0,NA
0,1,0,0,NA
0,1,0,0,NA
0,1,0,0,NA
0,1,0,0,NA
0,1,0,0,NA
0,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,0,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,0,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1,1.4142,1,1,NA
1.4142,1.4142,1,1,NA
1.4142,1.4142,1,1,NA
1.4142,1.4142,1,1,NA
1.4142,1.4142,1,1,NA
1.4142,1.4142,1,1,NA
1.4142,1.4142,1,1,NA
1.4142,1.4142,1,1,NA
